SMILES,pIC50,mol,num_atoms,logP,predicted_pIC50,predicted_logP
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c40b0>,24,1.2600000000000002,2.618953798765286,2.980238095358247
C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC(=C)C1C(O)C3OC3(C)C21O,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a3227f40>,27,0.8013999999999997,5.202402368498391,3.0733026688120235
Clc1cc(Cl)cc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985e00>,9,3.6468000000000007,0.1334898926980981,1.5121103449066795
CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5cc(S(C)(=O)=O)ccc5OCC(F)F)cccn4n3)cc2CC1,6.3,<rdkit.Chem.rdchem.Mol object at 0x7f59a293c660>,42,3.6761000000000026,4.845005051569089,3.9955878576252184
Cc1ccc(C(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,0.5,<rdkit.Chem.rdchem.Mol object at 0x7f59a3221690>,22,0.2971199999999995,0.9242292047256983,3.091605706672666
Cn1ccccc1=O,0.41,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1fc0>,8,0.3852999999999998,0.1422783869752476,1.4198743769660087
CC(=O)Nc1ccccc1C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a298bd80>,11,1.95342,0.07031231220460418,1.7638805564772804
CC(=O)C=Cc1ccccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32215b0>,12,2.942200000000001,0.07342776947483905,1.8810945150755836
CC(C)(C)NCC(O)COCCCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32add20>,19,2.3848000000000003,0.2762576183177087,2.9094833532013804
COc1ccc(O)c2nccc(C)c12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a328ec70>,14,2.25742,0.07161166171280776,2.0923158757795752
Cn1c(C(=O)OCc2ccccc2)cc2c(-c3ccc(NC(=O)C(C)(C)C)cc3)ncnc21,6.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a730>,33,4.976900000000004,6.486510321165076,3.4621232763439695
FC(F)(F)c1nc2ccc(Cl)cc2[nH]1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b10e0>,14,3.2351,0.07161166171280776,2.0923158757795752
CCc1cnc2cccc(C)n2c1=O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a328fa00>,14,1.5653199999999998,0.07161166171280776,2.0923158757795752
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a3282650>,22,1.1702999999999997,0.9242292047256983,3.091605706672666
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3256b20>,55,2.218100000000003,0.021959999999999962,2.3764191928571434
COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(Cc6cccnc6)CC5)ccc4c3c2)c1,8.22,<rdkit.Chem.rdchem.Mol object at 0x7f59a295c890>,39,4.448600000000004,5.3434065143622345,3.819720605556907
CCC(=O)Nc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ac9e0>,11,2.0351,0.07031231220460418,1.7638805564772804
COc1cc(Br)c(Cc2cnc(N)nc2N)cc1OC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32660a0>,20,2.0115,0.6242443328932559,3.0502496850125143
COc1c(C)cc(Cc2cnc(N)nc2N)cc1C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a5e70>,19,1.85724,0.2762576183177087,2.9094833532013804
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327e7a0>,17,6.620600000000001,0.07488500198731814,2.667118188146859
CC(=O)C=Cc1cccc(Br)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3269230>,12,3.051300000000001,0.07342776947483905,1.8810945150755836
Oc1ccc(C2Nc3ccccc3-c3ncnc4[nH]cc2c34)c(F)c1,6.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a2941000>,25,3.9845000000000015,3.47042229400454,3.15549744568494
CC(C)C1OC(=O)c2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3297bc0>,13,2.554100000000001,0.08381870354748142,1.8925882647570145
OCCCn1nnc2ccccc21,0.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f4c0>,13,0.8136999999999999,0.08381870354748142,1.8925882647570145
C1=CC2C=CC1C2,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a298c580>,7,1.7485,0.16039936549014333,1.2169484176969225
O=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b9d20>,20,2.639800000000001,0.6242443328932559,3.0502496850125143
CC(NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cn(C)c3=O)nc12)C1CC1,6.38,<rdkit.Chem.rdchem.Mol object at 0x7f59a293d540>,31,2.4369000000000005,6.581020632213076,3.276450645909569
COC(=O)c1ccccc1C(=O)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a8d60>,18,2.704200000000001,0.2232112262012437,3.2645836177884275
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327a500>,15,5.313800000000002,0.07064973575650219,2.2860828770555717
O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b9cb0>,20,2.6606000000000005,0.6242443328932559,3.0502496850125143
CC(=O)OCc1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3247840>,12,2.4031,0.07342776947483905,1.8810945150755836
CC(=O)c1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a297f7d0>,10,2.542600000000001,0.08327212409458717,1.7863367912636108
COc1cccc(-c2cc(C(N)=O)c3nc4cc[nH]cc-4c3c2)c1,7.47,<rdkit.Chem.rdchem.Mol object at 0x7f59a294f7d0>,24,3.4422000000000006,2.618953798765286,2.980238095358247
Nc1ncco1,0.55,<rdkit.Chem.rdchem.Mol object at 0x7f59a3256d50>,6,0.2568,0.19736783499662583,1.1388140180808999
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c5e00>,27,2.5944000000000003,5.202402368498391,3.0733026688120235
CC(=O)NC(=O)C1CCC1,0.36,<rdkit.Chem.rdchem.Mol object at 0x7f59a321b680>,10,0.4492,0.08327212409458717,1.7863367912636108
Nc1cc(N=O)ccc1O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8970>,10,1.3723,0.08327212409458717,1.7863367912636108
CN1CCN(Cc2cccc(Nc3nc4cccc(-c5ccc(S(C)(=O)=O)cc5)n4n3)c2)CC1,8.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2961d90>,34,3.2908000000000017,7.287298918968457,3.356551573076433
CS(=O)(=O)N1CCCC(NC(=O)Nc2cnc3[nH]ccc3n2)C1,7.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2945c40>,23,0.5034,1.9789401564236981,2.912946386141115
N#Cc1cccc(N=C=S)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d4f90>,11,2.29258,0.07031231220460418,1.7638805564772804
CCC(C)c1ccc(OC(=O)NC)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29da8f0>,15,2.918300000000001,0.07064973575650219,2.2860828770555717
CC(C)c1cccc(C(C)C)c1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c8dd0>,13,3.6390000000000025,0.08381870354748142,1.8925882647570145
Cn1c(C(=O)NCCCN2CCOCC2)cc2c(-c3ccc(NC(=O)c4ccc(C#N)cc4)cc3)ncnc21,7.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a2947680>,39,3.211380000000002,5.3434065143622345,3.819720605556907
OCC(F)(F)C(F)(F)C(F)(F)F,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29991c0>,12,1.8116,0.07342776947483905,1.8810945150755836
CC(C)c1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,6.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a2942dc0>,25,3.5966000000000005,3.47042229400454,3.15549744568494
Cc1ccc(NN=C(C#N)C#N)c([N+](=O)[O-])c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3290ba0>,17,1.7182799999999996,0.07488500198731814,2.667118188146859
CCNCC,0.24,<rdkit.Chem.rdchem.Mol object at 0x7f59a2987140>,5,0.6157999999999999,0.17670497751053943,1.2096654185745945
COc1cncc(Cl)n1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a3272a40>,9,1.1385999999999998,0.1334898926980981,1.5121103449066795
O=C(CCCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2)NO,8.33,<rdkit.Chem.rdchem.Mol object at 0x7f59a295e2d0>,35,4.154600000000001,6.554754378264542,3.5298097752623065
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOCC1,5.49,<rdkit.Chem.rdchem.Mol object at 0x7f59a320f530>,25,1.81,3.47042229400454,3.15549744568494
C=C(C)C,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2989d20>,4,1.5824,0.1963751051171543,1.167004909718856
COc1cccc(C=CC(C)=O)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32214d0>,13,2.297400000000001,0.08381870354748142,1.8925882647570145
O=C(CCCCCN1CC=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,6.23,<rdkit.Chem.rdchem.Mol object at 0x7f59a293b8b0>,36,4.841400000000003,6.870643119358963,3.7863343634617213
CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)cc1,5.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a320ea40>,30,3.8213000000000026,5.9435825668740065,2.994711603359204
CN(C)C(=O)c1ccccn1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a323c3c0>,11,0.7834,0.07031231220460418,1.7638805564772804
CNC(=O)ON=C1SCOC1CCOC,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a3287ca0>,15,0.7819,0.07064973575650219,2.2860828770555717
Cc1nnc(C2CCCN(S(=O)(=O)CC3CCC(N(C)c4[nH]cnc5nccc4-5)CC3)C2)o1,7.71,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954890>,33,2.805320000000001,6.486510321165076,3.4621232763439695
CNC(=O)OCc1ccccc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a326d930>,12,1.5426,0.07342776947483905,1.8810945150755836
Clc1ccc2c(c1)Oc1ccccc1O2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327b8b0>,15,4.238000000000001,0.07064973575650219,2.2860828770555717
c1ccc(-c2cc3ccccc3cn2)nc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3299310>,16,3.296800000000002,0.10249296866243843,2.3926792435027355
O=S(=O)(CF)Nc1ccc(Cl)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3281700>,13,2.0087,0.08381870354748142,1.8925882647570145
CC(O)CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,9.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a29642e0>,36,3.0462000000000016,6.870643119358963,3.7863343634617213
Nc1ccccc1F,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29976f0>,8,1.4079,0.1422783869752476,1.4198743769660087
CN1CCN(c2cccc(Nc3nc4c(NCc5ccccc5CN(C)S(C)(=O)=O)cccn4n3)c2)CC1,6.66,<rdkit.Chem.rdchem.Mol object at 0x7f59a2940890>,38,3.228200000000002,7.337067991046018,4.002638372095735
C=C(Cl)Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2971af0>,4,1.9352,0.1963751051171543,1.167004909718856
CC(C)(C)OC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,6.33,<rdkit.Chem.rdchem.Mol object at 0x7f59a293cc10>,31,3.687380000000002,6.581020632213076,3.276450645909569
CCCCCC1=Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d2650>,22,1.8895999999999995,0.9242292047256983,3.091605706672666
CN(C)C(N(C)C)=S(I)c1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327fed0>,16,3.637500000000003,0.10249296866243843,2.3926792435027355
N#CC1CC(NC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,8.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a295bca0>,34,3.004480000000001,7.287298918968457,3.356551573076433
CC(C)C(C#N)c1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c74c0>,13,3.6031800000000023,0.08381870354748142,1.8925882647570145
COC(=O)c1c(Cl)cccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a323c890>,12,2.780000000000001,0.07342776947483905,1.8810945150755836
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1CO,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a328a0a0>,21,0.7412999999999998,0.8012981109298438,2.956648896374603
C=CC(=O)OCCOCCOCCOC(=O)C=C,0.33,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c26c0>,18,0.4779999999999997,0.2232112262012437,3.2645836177884275
Cc1cc(N)ccc1Br,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a321b6f0>,9,2.33972,0.1334898926980981,1.5121103449066795
Nc1cccc(C(F)(F)F)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a297de70>,11,2.2876000000000003,0.07031231220460418,1.7638805564772804
NCCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21,4.56,<rdkit.Chem.rdchem.Mol object at 0x7f59a320cba0>,22,0.9509999999999998,0.9242292047256983,3.091605706672666
CC(Cl)(Cl)C(=O)O,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29725e0>,7,1.2648,0.16039936549014333,1.2169484176969225
NC(=O)c1ccccn1,0.66,<rdkit.Chem.rdchem.Mol object at 0x7f59a29bf6f0>,9,0.1804999999999999,0.1334898926980981,1.5121103449066795
CCOC(=O)c1cnc2nc[nH]c(-c3cc4ccccc4s3)c1-2,7.27,<rdkit.Chem.rdchem.Mol object at 0x7f59a294ace0>,23,3.967900000000002,1.9789401564236981,2.912946386141115
N#Cc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a324ab90>,20,2.3477799999999998,0.6242443328932559,3.0502496850125143
CCCCCCCCCCC(CCC)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32561f0>,20,7.101100000000008,0.6242443328932559,3.0502496850125143
N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,6.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a29446d0>,29,3.457180000000001,5.5837637110178004,2.8007233487776033
NC(=O)c1cnc2[nH]ccc2c1NC1CCCN(Cc2ccccc2)C1,6.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a293b300>,26,2.738300000000001,4.389862748083576,2.8729980034903604
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a296ba70>,21,1.1981,0.8012981109298438,2.956648896374603
COC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,7.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2945a10>,28,2.5186800000000007,4.992623651267212,2.9242551877017724
O=C(CN1CCCCC1)Nc1cccc(I)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3298740>,17,2.715600000000001,0.07488500198731814,2.667118188146859
CC(O)c1ccc2ccccc2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327d070>,13,2.8931000000000013,0.08381870354748142,1.8925882647570145
O=Cc1cc(Br)ccc1Br,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a77d0>,10,3.0241000000000007,0.08327212409458717,1.7863367912636108
CN1CCN(c2ccc(Nc3nc4cccc(-c5ccc(NS(C)(=O)=O)cc5)n4n3)cc2)CC1,8.55,<rdkit.Chem.rdchem.Mol object at 0x7f59a2960350>,34,3.263200000000002,7.287298918968457,3.356551573076433
Nc1ccc(C(=O)O)cc1I,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c93f0>,11,1.5716,0.07031231220460418,1.7638805564772804
CNC(=O)Nc1ccc(OC)c(Cl)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3221770>,14,2.0999,0.07161166171280776,2.0923158757795752
O=C(C=Cc1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a297b680>,16,3.5827000000000018,0.10249296866243843,2.3926792435027355
O=C(O)C(Cl)(Cl)Cl,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29726c0>,7,1.4412,0.16039936549014333,1.2169484176969225
CCC(C)(Oc1ccc(Cl)cc1)C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a324a730>,15,2.972100000000001,0.07064973575650219,2.2860828770555717
C=C1C(=O)OC2CC3=CC(CC4(C)OC4C(O)C12)OC3=O,0.56,<rdkit.Chem.rdchem.Mol object at 0x7f59a321ca50>,21,0.2481999999999998,0.8012981109298438,2.956648896374603
CCCCOC(=O)C(N)Cc1ccc(O)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3243f40>,17,1.6052999999999995,0.07488500198731814,2.667118188146859
NCCc1nccs1,0.23,<rdkit.Chem.rdchem.Mol object at 0x7f59a3224580>,8,0.6442999999999997,0.1422783869752476,1.4198743769660087
COc1nc(C)cc(-n2[nH]c(C)cc2=O)n1,0.26,<rdkit.Chem.rdchem.Mol object at 0x7f59a3264190>,16,0.5810399999999998,0.10249296866243843,2.3926792435027355
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(S(C)(=O)=O)C2)CC1,7.57,<rdkit.Chem.rdchem.Mol object at 0x7f59a2951bd0>,30,1.3531999999999995,5.9435825668740065,2.994711603359204
CN1CCN(c2ccc(Nc3nc4c(NCc5cccc(S(C)(=O)=O)c5)cccn4n3)cc2)CC1,6.58,<rdkit.Chem.rdchem.Mol object at 0x7f59a293f990>,35,3.240300000000002,6.554754378264542,3.5298097752623065
C1CCC2=NCCCN2CC1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a321a420>,11,1.6646,0.07031231220460418,1.7638805564772804
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a32af7d0>,26,1.3166199999999997,4.389862748083576,2.8729980034903604
N#Cc1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1,5.58,<rdkit.Chem.rdchem.Mol object at 0x7f59a31deea0>,23,1.63258,1.9789401564236981,2.912946386141115
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CC(N)=O)CC5)c4)nc23)cc1,9.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a2964740>,36,2.1507,6.870643119358963,3.7863343634617213
C1CCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2995770>,7,2.730700000000001,0.16039936549014333,1.2169484176969225
CCCCNC(=S)NCCCC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2986880>,12,2.0507,0.07342776947483905,1.8810945150755836
Clc1cccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327e500>,18,7.274000000000001,0.2232112262012437,3.2645836177884275
CSC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3266420>,13,3.888300000000001,0.08381870354748142,1.8925882647570145
CS(=O)(=O)c1ccc(N)cc1,0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a32406d0>,11,0.6723000000000002,0.07031231220460418,1.7638805564772804
CON(C)C(=O)Nc1cccc(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b5f50>,17,2.730500000000001,0.07488500198731814,2.667118188146859
Cc1cccc(S(N)(=O)=O)c1,0.23,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c5f50>,11,0.6424200000000002,0.07031231220460418,1.7638805564772804
CCOC(=O)c1c[nH]cc1C,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ca500>,11,1.49982,0.07031231220460418,1.7638805564772804
NC(=O)c1ccccc1Cl,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a9700>,10,1.4389,0.08327212409458717,1.7863367912636108
CC(=O)N(C)S(=O)(=O)c1ccc(C)cc1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a3248eb0>,15,1.1620200000000005,0.07064973575650219,2.2860828770555717
CCCc1ccccc1OC(=O)NC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a323d9a0>,14,2.3573000000000004,0.07161166171280776,2.0923158757795752
Cc1cc2c(cc1C)C(=O)C=CC2=O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ca570>,14,2.23864,0.07161166171280776,2.0923158757795752
CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)c(F)c3)n2)C(C#N)C1,6.76,<rdkit.Chem.rdchem.Mol object at 0x7f59a2941e00>,28,3.313080000000001,4.992623651267212,2.9242551877017724
Cc1noc(-c2ccccn2)n1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29bf8b0>,12,1.4400199999999996,0.07342776947483905,1.8810945150755836
O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a8350>,16,2.656200000000001,0.10249296866243843,2.3926792435027355
NC(=O)c1ccccc1[N+](=O)[O-],0.2,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a98c0>,12,0.6937,0.07342776947483905,1.8810945150755836
Oc1ccc(Cl)c2cccnc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a298f7d0>,12,2.5938000000000008,0.07342776947483905,1.8810945150755836
NC(=O)C(=Cc1ccccc1)C(N)=O,0.91,<rdkit.Chem.rdchem.Mol object at 0x7f59a3226b20>,14,0.0406,0.07161166171280776,2.0923158757795752
Cc1cc(NC(=O)N2CCC(C)C(N(C)c3[nH]cnc4nccc3-4)C2)sn1,6.29,<rdkit.Chem.rdchem.Mol object at 0x7f59a293c510>,27,3.0531200000000007,5.202402368498391,3.0733026688120235
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c3370>,18,6.198200000000001,0.2232112262012437,3.2645836177884275
C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a298a960>,22,3.164600000000002,0.9242292047256983,3.091605706672666
O=C1CN=C(c2c(F)cccc2F)c2cc(Cl)ccc2N1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a326bed0>,21,3.407700000000001,0.8012981109298438,2.956648896374603
CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(N5CCOCC5)cc4)nn23)c1,8.49,<rdkit.Chem.rdchem.Mol object at 0x7f59a295f3e0>,32,3.3800000000000017,6.80847348628307,3.464301697475934
CC(=O)C=Cc1cccc(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ae1f0>,15,3.3076000000000016,0.07064973575650219,2.2860828770555717
O=C(O)c1ccc(F)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a299b140>,10,1.5239,0.08327212409458717,1.7863367912636108
CCCNC(=O)c1ccco1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32943c0>,11,1.4194,0.07031231220460418,1.7638805564772804
CC1C(c2ccccc2)OCCN1N=O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3275540>,15,2.1298000000000004,0.07064973575650219,2.2860828770555717
CCOC(=O)c1c[nH]c2ncnc(-c3ccc(OC)cc3)c12,6.87,<rdkit.Chem.rdchem.Mol object at 0x7f59a2943760>,22,2.810200000000001,0.9242292047256983,3.091605706672666
N#CC1CC(C(=O)N2CC3(COC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,6.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a29450e0>,33,2.71878,6.486510321165076,3.4621232763439695
NCCCCc1ccncc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32961f0>,11,1.3630000000000004,0.07031231220460418,1.7638805564772804
COc1cccc(COC(C)=O)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3275b60>,13,1.7582999999999998,0.08381870354748142,1.8925882647570145
Cc1ccccc1C=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0430>,9,1.80752,0.1334898926980981,1.5121103449066795
O=C(O)Cc1ccc(OCc2ccccc2)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3294430>,19,3.5461000000000027,0.2762576183177087,2.9094833532013804
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c6ce0>,21,4.241000000000003,0.8012981109298438,2.956648896374603
CC(C)(Cc1ccccc1)NC(=O)N(CCCl)N=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3271bd0>,19,2.9395000000000007,0.2762576183177087,2.9094833532013804
CCc1ccccc1C(N)=O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a329dd20>,11,1.3479,0.07031231220460418,1.7638805564772804
O=NCc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ad310>,9,1.953,0.1334898926980981,1.5121103449066795
CNc1ncnc2sccc12,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a328de00>,11,1.733,0.07031231220460418,1.7638805564772804
N#CC(C#N)=NNc1ccccc1[N+](=O)[O-],0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a3289d90>,16,1.40986,0.10249296866243843,2.3926792435027355
CS(=O)(=O)N1CC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CC(C(F)(F)F)C1,9.26,<rdkit.Chem.rdchem.Mol object at 0x7f59a2964ba0>,30,2.6442000000000005,5.9435825668740065,2.994711603359204
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a297d3f0>,14,0.7908,0.07161166171280776,2.0923158757795752
